OBJECTID	FORMULARIO	GRAVEDAD	CLASE_ACC
426870	A001234654	SOLO DANOS	CHOQUE
426871	A001233569	SOLO DANOS	CHOQUE
426872	A001234979	SOLO DANOS	CHOQUE
426873	A001235138	SOLO DANOS	CHOQUE
426874	A001235353	SOLO DANOS	CHOQUE
426875	A001234711	CON HERIDOS	VOLCAMIENTO
426876	A001233891	CON HERIDOS	ATROPELLO
426877	A001234812	CON HERIDOS	CHOQUE
426878	A001235360	CON HERIDOS	CHOQUE
426879	A001234956	SOLO DANOS	CHOQUE
426880	A001234795	CON MUERTOS	ATROPELLO
426881	A001234377	SOLO DANOS	CHOQUE
426882	A001235155	SOLO DANOS	CHOQUE
426883	A001235462	CON HERIDOS	CHOQUE
426884	A001234651	SOLO DANOS	CHOQUE
426895	A001135248	SOLO DANOS	CHOQUE
426897	A001131146	SOLO DANOS	CHOQUE
426900	A001133778	SOLO DANOS	CHOQUE
426920	A001135949	CON HERIDOS	CHOQUE
426933	A001130346	CON HERIDOS	ATROPELLO
426939	A001127792	SOLO DANOS	CHOQUE
426940	A001129524	CON HERIDOS	CHOQUE
426943	A001180291	CON HERIDOS	CHOQUE
426944	A001180676	CON HERIDOS	CHOQUE
426945	A001180725	CON HERIDOS	CHOQUE
426946	A001180125	CON HERIDOS	CHOQUE
426947	A001177015	CON MUERTOS	ATROPELLO
426948	A001179755	CON MUERTOS	ATROPELLO
426949	A001180466	CON HERIDOS	ATROPELLO
426950	A001180470	CON HERIDOS	ATROPELLO
426951	A001180562	CON HERIDOS	ATROPELLO
426952	A001180681	CON HERIDOS	CHOQUE
426953	A001181434	CON HERIDOS	ATROPELLO
426954	A001181960	CON HERIDOS	CHOQUE
426955	A001181313	CON MUERTOS	CHOQUE
426956	A001181478	CON HERIDOS	CHOQUE
426957	A001181847	CON HERIDOS	CHOQUE
426958	A001181511	CON HERIDOS	CHOQUE
426959	A001179348	SOLO DANOS	CHOQUE
426960	A001181388	CON HERIDOS	ATROPELLO
426961	A001181937	CON HERIDOS	CHOQUE
426962	A001181802	CON HERIDOS	CHOQUE
426963	A001181980	CON HERIDOS	CHOQUE
426964	A001181884	CON HERIDOS	ATROPELLO
426965	A001181274	CON HERIDOS	CHOQUE
426966	A001181998	CON HERIDOS	CHOQUE
426967	A001180504	CON HERIDOS	ATROPELLO
426968	A001181828	CON HERIDOS	CHOQUE
426969	A001181694	CON HERIDOS	CHOQUE
426970	A001181304	CON HERIDOS	CHOQUE
426971	A001182054	CON HERIDOS	CHOQUE
426972	A001177869	SOLO DANOS	CHOQUE
426973	A001182205	CON HERIDOS	CHOQUE
426974	A001181747	CON HERIDOS	CHOQUE
426975	A001178643	SOLO DANOS	CHOQUE
426976	A001179104	SOLO DANOS	CHOQUE
426977	A001181950	SOLO DANOS	OTRO
426978	A001182082	SOLO DANOS	CHOQUE
426979	A001179700	SOLO DANOS	CHOQUE
426980	A001182039	CON MUERTOS	CAIDA DE OCUPANTE
426981	A001181695	CON MUERTOS	CHOQUE
426982	A001178275	SOLO DANOS	CHOQUE
426983	A001181544	CON HERIDOS	CHOQUE
426984	A001179285	CON HERIDOS	CHOQUE
426985	A001179114	SOLO DANOS	CHOQUE
426986	A001182118	CON HERIDOS	CHOQUE
426987	A001181612	SOLO DANOS	CHOQUE
426988	A001182401	SOLO DANOS	CHOQUE
426989	A001134331	SOLO DANOS	CHOQUE
426990	A001179868	SOLO DANOS	CHOQUE
426991	A001181913	SOLO DANOS	CHOQUE
426992	A001181947	CON HERIDOS	CHOQUE
426993	A001182320	SOLO DANOS	CHOQUE
426994	A001177513	SOLO DANOS	CHOQUE
426995	A001178818	SOLO DANOS	CHOQUE
426996	A001182195	CON HERIDOS	CHOQUE
426997	A001182303	CON HERIDOS	CHOQUE
426998	A001182253	CON HERIDOS	CHOQUE
426999	A001181903	CON HERIDOS	CHOQUE
427000	A001178754	SOLO DANOS	CHOQUE
427001	A001179146	SOLO DANOS	CHOQUE
427002	A001177068	SOLO DANOS	CHOQUE
427003	A001181130	SOLO DANOS	CHOQUE
427004	A001182315	CON HERIDOS	ATROPELLO
427005	A001181968	CON HERIDOS	CAIDA DE OCUPANTE
427006	A001178017	SOLO DANOS	CHOQUE
427007	A001182378	CON HERIDOS	CHOQUE
427008	A001182237	CON HERIDOS	CHOQUE
427009	A001178819	SOLO DANOS	CHOQUE
427010	A001179145	SOLO DANOS	CHOQUE
427011	A001182469	CON HERIDOS	CHOQUE
427012	A001179080	SOLO DANOS	CHOQUE
427013	A001181935	SOLO DANOS	CHOQUE
427014	A001182008	SOLO DANOS	CHOQUE
427015	A001180174	SOLO DANOS	CHOQUE
427016	A001178608	SOLO DANOS	CHOQUE
427017	A001182901	CON HERIDOS	CHOQUE
427018	A001232466	SOLO DANOS	CHOQUE
427019	A001232870	CON HERIDOS	ATROPELLO
427020	A001185070	CON HERIDOS	ATROPELLO
427021	A001232667	SOLO DANOS	CHOQUE
427022	A001182726	CON HERIDOS	VOLCAMIENTO
427023	A001233321	CON HERIDOS	CHOQUE
427024	A001233373	CON HERIDOS	ATROPELLO
427025	A001184651	CON HERIDOS	CHOQUE
427026	A001181573	SOLO DANOS	CHOQUE
427027	A001232683	SOLO DANOS	CHOQUE
427028	A001233061	SOLO DANOS	CHOQUE
427029	A001185087	SOLO DANOS	CHOQUE
427030	A001232927	SOLO DANOS	CHOQUE
427031	A001232096	CON HERIDOS	CHOQUE
427032	A001232916	SOLO DANOS	CHOQUE
427033	A001232541	SOLO DANOS	CHOQUE
427034	A001232461	SOLO DANOS	CHOQUE
427035	A001233128	SOLO DANOS	CHOQUE
427036	A001232874	SOLO DANOS	CHOQUE
427037	A001232702	SOLO DANOS	CHOQUE
427038	A001232936	SOLO DANOS	CHOQUE
427039	A001233085	SOLO DANOS	CHOQUE
427040	A001233158	SOLO DANOS	CHOQUE
427041	A001233174	CON HERIDOS	CHOQUE
427042	A001232945	CON HERIDOS	CHOQUE
427043	A001184702	SOLO DANOS	CHOQUE
427044	A001232694	SOLO DANOS	CHOQUE
427045	A001233371	CON HERIDOS	CHOQUE
427046	A001232661	CON HERIDOS	CHOQUE
427047	A001232965	SOLO DANOS	CHOQUE
427048	A001232806	SOLO DANOS	CHOQUE
427049	A001232460	SOLO DANOS	CHOQUE
427050	A001232453	SOLO DANOS	CHOQUE
427051	A001233081	SOLO DANOS	CHOQUE
427052	A001185288	SOLO DANOS	CHOQUE
427053	A001232074	SOLO DANOS	CHOQUE
427054	A001233186	SOLO DANOS	VOLCAMIENTO
427055	A001232672	CON HERIDOS	ATROPELLO
427056	A001234717	SOLO DANOS	CHOQUE
427057	A001234972	SOLO DANOS	CHOQUE
427061	A001128326	CON HERIDOS	ATROPELLO
427064	A001128586	CON HERIDOS	CHOQUE
427069	A001131316	SOLO DANOS	CHOQUE
427071	A001133142	SOLO DANOS	CHOQUE
427076	A001127603	SOLO DANOS	CHOQUE
427078	A001128555	CON HERIDOS	CHOQUE
427080	A001135229	SOLO DANOS	CHOQUE
427081	A001128338	SOLO DANOS	CHOQUE
427082	A001128292	SOLO DANOS	CHOQUE
427084	A001136244	SOLO DANOS	CHOQUE
427087	A001128359	SOLO DANOS	CHOQUE
427088	A001134144	CON HERIDOS	CHOQUE
427092	A001131484	CON HERIDOS	ATROPELLO
427094	A001132137	SOLO DANOS	CHOQUE
427101	A001181479	SOLO DANOS	CHOQUE
427102	A001181798	CON HERIDOS	CHOQUE
427103	A001182020	CON HERIDOS	CHOQUE
427104	A001180655	SOLO DANOS	CHOQUE
427105	A001181873	SOLO DANOS	CHOQUE
427106	A001182172	SOLO DANOS	CHOQUE
427107	A001180404	SOLO DANOS	CHOQUE
427108	A001180500	SOLO DANOS	CHOQUE
427109	A001182173	SOLO DANOS	CHOQUE
427110	A001181048	SOLO DANOS	CHOQUE
427111	A001181283	CON HERIDOS	ATROPELLO
427112	A001180791	SOLO DANOS	CHOQUE
427113	A001181901	SOLO DANOS	CHOQUE
427114	A001179182	SOLO DANOS	CHOQUE
427115	A001180044	SOLO DANOS	CHOQUE
427116	A001181814	SOLO DANOS	CHOQUE
427117	A001181675	SOLO DANOS	CHOQUE
427118	A001181723	CON HERIDOS	CHOQUE
427119	A001181856	SOLO DANOS	CHOQUE
427120	A001181866	SOLO DANOS	CHOQUE
427121	A001180896	SOLO DANOS	CHOQUE
427122	A001181881	SOLO DANOS	CHOQUE
427123	A001182243	SOLO DANOS	CHOQUE
427124	A001181930	SOLO DANOS	CHOQUE
427125	A001182053	SOLO DANOS	CHOQUE
427126	A001181841	CON HERIDOS	CHOQUE
427127	A001182131	CON HERIDOS	ATROPELLO
427128	A001182302	SOLO DANOS	CHOQUE
427129	A001181426	SOLO DANOS	CHOQUE
427130	A001181491	CON HERIDOS	CHOQUE
427131	A001182198	CON HERIDOS	ATROPELLO
427132	A001181164	SOLO DANOS	CHOQUE
427133	A001182335	SOLO DANOS	CHOQUE
427134	A001181418	SOLO DANOS	CHOQUE
427135	A001182123	SOLO DANOS	CHOQUE
427136	A001181277	SOLO DANOS	CHOQUE
427137	A001181310	SOLO DANOS	VOLCAMIENTO
427138	A001181824	SOLO DANOS	CHOQUE
427139	A001181458	SOLO DANOS	CHOQUE
427140	A001181769	SOLO DANOS	CHOQUE
427141	A001181480	SOLO DANOS	CHOQUE
427142	A001180988	SOLO DANOS	CHOQUE
427143	A001182026	SOLO DANOS	CHOQUE
427144	A001233874	CON HERIDOS	ATROPELLO
427145	A001234576	CON HERIDOS	CHOQUE
427146	A001233633	SOLO DANOS	CHOQUE
427147	A001234008	SOLO DANOS	CHOQUE
427148	A001234084	CON HERIDOS	CHOQUE
427149	A001234527	SOLO DANOS	CHOQUE
427150	A001234456	SOLO DANOS	CHOQUE
427151	A001178253	SOLO DANOS	CHOQUE
427152	A001180496	SOLO DANOS	CHOQUE
427153	A001233752	SOLO DANOS	CHOQUE
427154	A001233024	SOLO DANOS	CHOQUE
427155	A001184195	SOLO DANOS	CHOQUE
427156	A001234638	CON HERIDOS	CHOQUE
427157	A001234325	SOLO DANOS	CHOQUE
427158	A001234494	CON HERIDOS	CHOQUE
427159	A001182681	SOLO DANOS	CHOQUE
427160	A001233857	SOLO DANOS	CHOQUE
427161	A001184785	SOLO DANOS	CHOQUE
427162	A001183829	SOLO DANOS	CHOQUE
427163	A001234081	CON HERIDOS	CHOQUE
427164	A001233312	SOLO DANOS	CHOQUE
427165	A001234330	SOLO DANOS	CHOQUE
427166	A001184462	SOLO DANOS	CHOQUE
427167	A001185459	SOLO DANOS	CHOQUE
427168	A001185363	SOLO DANOS	CHOQUE
427169	A001177667	SOLO DANOS	CHOQUE
427170	A001233166	CON HERIDOS	CAIDA DE OCUPANTE
427171	A001179387	SOLO DANOS	CHOQUE
427172	A001233545	CON HERIDOS	CHOQUE
427173	A001234190	SOLO DANOS	CHOQUE
427174	A001233749	SOLO DANOS	CHOQUE
427175	A001181413	SOLO DANOS	CHOQUE
427176	A001185006	SOLO DANOS	CHOQUE
427177	A001181509	SOLO DANOS	CHOQUE
427178	A001233910	CON HERIDOS	CHOQUE
427179	A001234349	SOLO DANOS	CHOQUE
427180	A001180625	SOLO DANOS	CHOQUE
427181	A001232691	SOLO DANOS	CHOQUE
427182	A001234113	CON HERIDOS	CHOQUE
427183	A001180859	SOLO DANOS	CHOQUE
427184	A001233918	SOLO DANOS	CHOQUE
427185	A001234046	SOLO DANOS	CHOQUE
427186	A001177726	SOLO DANOS	CHOQUE
427187	A001235644	SOLO DANOS	CHOQUE
427191	A001235903	SOLO DANOS	CHOQUE
427192	A001236455	SOLO DANOS	CHOQUE
427193	A001236022	SOLO DANOS	CHOQUE
427194	A001236212	SOLO DANOS	CHOQUE
427195	A001236224	CON HERIDOS	CHOQUE
427204	A001236104	CON HERIDOS	CHOQUE
427228	A001236169	CON HERIDOS	CHOQUE
427229	A001183347	CON HERIDOS	ATROPELLO
427230	A001177606	SOLO DANOS	CHOQUE
427231	A001178522	SOLO DANOS	CHOQUE
427232	A001182984	CON HERIDOS	CHOQUE
427233	A001180397	SOLO DANOS	CHOQUE
427234	A001177585	SOLO DANOS	CHOQUE
427235	A001178460	SOLO DANOS	CHOQUE
427236	A001183321	SOLO DANOS	CHOQUE
427237	A001180438	SOLO DANOS	CHOQUE
427238	A001180440	SOLO DANOS	CHOQUE
427239	A001182864	CON HERIDOS	CHOQUE
427240	A001127228	SOLO DANOS	CHOQUE
427241	A001182444	SOLO DANOS	CHOQUE
427242	A001129005	SOLO DANOS	CHOQUE
427243	A001177684	SOLO DANOS	CHOQUE
427244	A001178414	SOLO DANOS	CHOQUE
427245	A001182453	SOLO DANOS	CHOQUE
427246	A001182774	CON HERIDOS	CHOQUE
427247	A001178004	CON HERIDOS	CHOQUE
427248	A001182564	CON HERIDOS	CHOQUE
427249	A001182596	CON HERIDOS	VOLCAMIENTO
427250	A001177824	SOLO DANOS	CHOQUE
427251	A001182104	SOLO DANOS	CHOQUE
427252	A001180458	SOLO DANOS	CHOQUE
427253	A001182740	SOLO DANOS	CHOQUE
427254	A001183327	SOLO DANOS	CHOQUE
427255	A001183407	SOLO DANOS	CHOQUE
427256	A001177746	SOLO DANOS	CHOQUE
427257	A001182848	SOLO DANOS	CHOQUE
427258	A001182663	SOLO DANOS	CHOQUE
427259	A001182239	SOLO DANOS	CHOQUE
427260	A001177341	SOLO DANOS	CHOQUE
427261	A001176193	SOLO DANOS	CHOQUE
427262	A001179457	SOLO DANOS	CHOQUE
427263	A001177346	SOLO DANOS	CHOQUE
427264	A001181994	SOLO DANOS	CHOQUE
427265	A001183091	CON HERIDOS	ATROPELLO
427266	A001183455	CON HERIDOS	ATROPELLO
427267	A001181518	SOLO DANOS	CHOQUE
427268	A001181359	CON HERIDOS	CHOQUE
427269	A001183126	SOLO DANOS	CHOQUE
427277	A001183830	CON HERIDOS	VOLCAMIENTO
427278	A001135254	SOLO DANOS	CHOQUE
427280	A001178903	CON HERIDOS	CHOQUE
427282	A001134095	CON HERIDOS	CHOQUE
427284	A001131241	SOLO DANOS	CHOQUE
427290	A001179684	SOLO DANOS	CHOQUE
427293	A001133075	CON HERIDOS	ATROPELLO
427294	A001127601	CON HERIDOS	CHOQUE
427295	A001136521	CON HERIDOS	CHOQUE
427297	A001136442	SOLO DANOS	CHOQUE
427302	A001232724	SOLO DANOS	CHOQUE
427305	A001185197	SOLO DANOS	CHOQUE
427306	A001180267	SOLO DANOS	CHOQUE
427308	A001179469	SOLO DANOS	CHOQUE
427309	A001133725	CON HERIDOS	VOLCAMIENTO
427313	A001183879	SOLO DANOS	CHOQUE
427314	A001231983	SOLO DANOS	CHOQUE
427315	A001128469	CON HERIDOS	CHOQUE
427316	A001135811	SOLO DANOS	CHOQUE
427319	A001180282	CON HERIDOS	CHOQUE
427321	A001176154	CON HERIDOS	CHOQUE
427322	A001177761	SOLO DANOS	CHOQUE
427323	A001180109	CON HERIDOS	ATROPELLO
427324	A001181489	CON HERIDOS	CHOQUE
427325	A001180974	CON HERIDOS	CHOQUE
427326	A001181159	CON HERIDOS	CHOQUE
427327	A001181464	CON HERIDOS	CHOQUE
427328	A001182052	CON HERIDOS	CHOQUE
427329	A001180010	SOLO DANOS	CHOQUE
427330	A001178600	SOLO DANOS	CHOQUE
427331	A001177679	SOLO DANOS	CHOQUE
427332	A001182149	CON HERIDOS	CHOQUE
427333	A001182709	CON HERIDOS	CHOQUE
427334	A001180003	SOLO DANOS	CHOQUE
427335	A001182622	CON HERIDOS	ATROPELLO
427336	A001182621	CON HERIDOS	ATROPELLO
427337	A001182088	SOLO DANOS	CHOQUE
427338	A001182340	SOLO DANOS	CHOQUE
427339	A001177396	SOLO DANOS	CHOQUE
427340	A001177402	SOLO DANOS	CHOQUE
427341	A001181291	SOLO DANOS	CHOQUE
427342	A001175866	SOLO DANOS	CHOQUE
427343	A001180017	SOLO DANOS	CHOQUE
427344	A001176546	SOLO DANOS	CHOQUE
427345	A001182166	SOLO DANOS	CHOQUE
427346	A001180137	SOLO DANOS	CHOQUE
427347	A001180138	SOLO DANOS	CHOQUE
427348	A001177798	SOLO DANOS	CHOQUE
427349	A001182190	CON HERIDOS	CHOQUE
427350	A001181431	SOLO DANOS	CHOQUE
427351	A001177864	SOLO DANOS	CHOQUE
427352	A001176739	SOLO DANOS	CHOQUE
427353	A001176488	SOLO DANOS	CHOQUE
427354	A001177127	SOLO DANOS	CHOQUE
427355	A001176874	SOLO DANOS	CHOQUE
427356	A001182218	SOLO DANOS	CHOQUE
427357	A001182672	SOLO DANOS	CHOQUE
427358	A001178287	SOLO DANOS	CHOQUE
427359	A001177021	SOLO DANOS	CHOQUE
427360	A001178744	SOLO DANOS	CHOQUE
427361	A001182221	SOLO DANOS	CHOQUE
427362	A001182210	SOLO DANOS	CHOQUE
427363	A001179047	SOLO DANOS	CHOQUE
427364	A001177392	SOLO DANOS	CHOQUE
427365	A001185424	SOLO DANOS	CHOQUE
427366	A001184970	SOLO DANOS	CHOQUE
427367	A001185163	SOLO DANOS	CHOQUE
427368	A001231991	SOLO DANOS	CHOQUE
427369	A001185238	SOLO DANOS	CHOQUE
427370	A001232431	CON MUERTOS	CHOQUE
427371	A001182089	SOLO DANOS	CHOQUE
427372	A001182058	SOLO DANOS	CHOQUE
427373	A001185272	SOLO DANOS	CHOQUE
427374	A001231974	SOLO DANOS	CHOQUE
427375	A001181654	CON HERIDOS	CHOQUE
427376	A001185502	SOLO DANOS	CHOQUE
427377	A001185258	SOLO DANOS	CHOQUE
427378	A001185392	SOLO DANOS	CHOQUE
427379	A001181093	SOLO DANOS	CHOQUE
427380	A001184677	SOLO DANOS	CHOQUE
427381	A001232022	SOLO DANOS	CHOQUE
427382	A001232429	CON HERIDOS	CHOQUE
427383	A001184537	CON HERIDOS	CAIDA DE OCUPANTE
427384	A001185353	SOLO DANOS	CHOQUE
427385	A001231943	CON HERIDOS	CHOQUE
427386	A001185474	CON HERIDOS	CHOQUE
427387	A001181404	SOLO DANOS	CHOQUE
427388	A001181893	SOLO DANOS	CHOQUE
427389	A001181314	SOLO DANOS	CHOQUE
427390	A001181744	SOLO DANOS	CHOQUE
427391	A001184822	SOLO DANOS	CHOQUE
427392	A001185405	SOLO DANOS	CHOQUE
427393	A001185036	SOLO DANOS	CHOQUE
427394	A001184964	SOLO DANOS	CHOQUE
427395	A001181897	SOLO DANOS	CHOQUE
427396	A001181907	SOLO DANOS	CHOQUE
427397	A001181486	SOLO DANOS	CHOQUE
427398	A001233007	SOLO DANOS	CHOQUE
427399	A001232873	SOLO DANOS	CHOQUE
427400	A001232000	SOLO DANOS	CHOQUE
427401	A001232812	SOLO DANOS	CHOQUE
427402	A001233437	CON HERIDOS	CHOQUE
427403	A001233362	CON HERIDOS	CHOQUE
427404	A001185088	SOLO DANOS	CHOQUE
427405	A001232668	CON HERIDOS	CHOQUE
427406	A001233015	SOLO DANOS	CHOQUE
427407	A001233243	CON HERIDOS	CHOQUE
427408	A001232705	SOLO DANOS	CHOQUE
427409	A001182851	SOLO DANOS	CHOQUE
427410	A001182099	SOLO DANOS	CHOQUE
427411	A001182906	SOLO DANOS	CHOQUE
427412	A001183066	SOLO DANOS	CHOQUE
427413	A001178048	SOLO DANOS	CHOQUE
427414	A001178520	SOLO DANOS	CHOQUE
427415	A001182457	SOLO DANOS	CHOQUE
427416	A001183005	SOLO DANOS	CHOQUE
427417	A001178532	SOLO DANOS	CHOQUE
427418	A001183121	CON HERIDOS	CHOQUE
427419	A001183710	CON HERIDOS	CHOQUE
427420	A001182911	CON HERIDOS	CHOQUE
427421	A001178747	SOLO DANOS	CHOQUE
427422	A001182898	CON HERIDOS	CAIDA DE OCUPANTE
427423	A001183632	CON HERIDOS	ATROPELLO
427424	A001184069	CON HERIDOS	CHOQUE
427425	A001180903	SOLO DANOS	CHOQUE
427426	A001180161	SOLO DANOS	CHOQUE
427427	A001180759	SOLO DANOS	CHOQUE
427428	A001183497	SOLO DANOS	CHOQUE
427429	A001183649	SOLO DANOS	CHOQUE
427430	A001179720	SOLO DANOS	CHOQUE
427431	A001180824	SOLO DANOS	CHOQUE
427432	A001180726	SOLO DANOS	VOLCAMIENTO
427433	A001183929	CON HERIDOS	CHOQUE
427434	A001181013	SOLO DANOS	CHOQUE
427435	A001183089	SOLO DANOS	CHOQUE
427436	A001179152	SOLO DANOS	CHOQUE
427437	A001179166	SOLO DANOS	CHOQUE
427438	A001183349	SOLO DANOS	CHOQUE
427439	A001183498	CON HERIDOS	CHOQUE
427440	A001178942	SOLO DANOS	CHOQUE
427441	A001178922	SOLO DANOS	CHOQUE
427442	A001182899	CON HERIDOS	CHOQUE
427443	A001178761	SOLO DANOS	CHOQUE
427444	A001183420	SOLO DANOS	CHOQUE
427445	A001178968	SOLO DANOS	CHOQUE
427446	A001183501	CON HERIDOS	VOLCAMIENTO
427447	A001177221	SOLO DANOS	CHOQUE
427448	A001178088	SOLO DANOS	CHOQUE
427449	A001176746	SOLO DANOS	CHOQUE
427450	A001178984	SOLO DANOS	CHOQUE
427451	A001180919	SOLO DANOS	CHOQUE
427452	A001180371	SOLO DANOS	CHOQUE
427453	A001181110	SOLO DANOS	CHOQUE
427454	A001183888	SOLO DANOS	CHOQUE
427455	A001183950	SOLO DANOS	CHOQUE
427456	A001184218	SOLO DANOS	CHOQUE
427457	A001181433	SOLO DANOS	CHOQUE
427458	A001181643	SOLO DANOS	CHOQUE
427459	A001180950	SOLO DANOS	CHOQUE
427460	A001178257	SOLO DANOS	CHOQUE
427461	A001176712	SOLO DANOS	CHOQUE
427462	A001182871	SOLO DANOS	CHOQUE
427463	A001178626	SOLO DANOS	CHOQUE
427464	A001183783	CON HERIDOS	CHOQUE
427465	A001179554	SOLO DANOS	CHOQUE
427466	A001179352	SOLO DANOS	CHOQUE
427467	A001178901	SOLO DANOS	CHOQUE
427468	A001183735	CON HERIDOS	CHOQUE
427469	A001183538	CON HERIDOS	CHOQUE
427470	A001183069	CON HERIDOS	CHOQUE
427471	A001183635	CON HERIDOS	CHOQUE
427472	A001182963	CON HERIDOS	CHOQUE
427473	A001183615	CON HERIDOS	CHOQUE
427474	A001182577	CON HERIDOS	CHOQUE
427475	A001179226	SOLO DANOS	CHOQUE
427476	A001179497	SOLO DANOS	CHOQUE
427477	A001183672	CON HERIDOS	CHOQUE
427478	A001177870	SOLO DANOS	CHOQUE
427479	A001183777	CON HERIDOS	CHOQUE
427480	A001182821	SOLO DANOS	CHOQUE
427481	A001177504	SOLO DANOS	CHOQUE
427482	A001184025	SOLO DANOS	CHOQUE
427483	A001183913	SOLO DANOS	CHOQUE
427484	A001183891	SOLO DANOS	CHOQUE
427485	A001182799	CON HERIDOS	CAIDA DE OCUPANTE
427486	A001184142	CON HERIDOS	CHOQUE
427487	A001183625	CON HERIDOS	ATROPELLO
427488	A001180004	SOLO DANOS	CHOQUE
427489	A001183442	CON HERIDOS	CHOQUE
427490	A001183552	CON HERIDOS	ATROPELLO
427491	A001180882	SOLO DANOS	CHOQUE
427492	A001180881	SOLO DANOS	CHOQUE
427493	A001184256	CON HERIDOS	CHOQUE
427494	A001181299	SOLO DANOS	CHOQUE
427495	A001180836	SOLO DANOS	CHOQUE
427496	A001181026	SOLO DANOS	CHOQUE
427497	A001180805	SOLO DANOS	CHOQUE
427498	A001183843	SOLO DANOS	CHOQUE
427499	A001184144	SOLO DANOS	CHOQUE
427500	A001182797	SOLO DANOS	CHOQUE
427501	A001183791	SOLO DANOS	CHOQUE
427502	A001180933	SOLO DANOS	CHOQUE
427503	A001184046	SOLO DANOS	CHOQUE
427504	A001184088	SOLO DANOS	CHOQUE
427505	A001181528	SOLO DANOS	CHOQUE
427506	A001181671	SOLO DANOS	CHOQUE
427507	A001181575	SOLO DANOS	CHOQUE
427508	A001183446	CON HERIDOS	CHOQUE
427509	A001180508	SOLO DANOS	CHOQUE
427510	A001180509	SOLO DANOS	CHOQUE
427511	A001180739	SOLO DANOS	CHOQUE
427512	A001184289	CON HERIDOS	CHOQUE
427513	A001184239	SOLO DANOS	CHOQUE
427514	A001181170	SOLO DANOS	CHOQUE
427515	A001183753	CON HERIDOS	VOLCAMIENTO
427516	A001183836	CON MUERTOS	CHOQUE
427517	A001182813	CON HERIDOS	CHOQUE
427518	A001183671	CON HERIDOS	ATROPELLO
427519	A001183954	CON HERIDOS	VOLCAMIENTO
427520	A001183647	CON HERIDOS	ATROPELLO
427521	A001183103	CON HERIDOS	CHOQUE
427522	A001183861	CON HERIDOS	ATROPELLO
427523	A001184076	CON HERIDOS	ATROPELLO
427524	A001183528	CON HERIDOS	ATROPELLO
427525	A001183049	CON HERIDOS	CHOQUE
427526	A001183786	CON HERIDOS	CHOQUE
427527	A001183732	CON HERIDOS	CHOQUE
427528	A001179001	SOLO DANOS	CHOQUE
427529	A001179583	SOLO DANOS	CHOQUE
427530	A001178947	SOLO DANOS	CHOQUE
427531	A001177930	SOLO DANOS	CHOQUE
427532	A001177508	SOLO DANOS	CHOQUE
427533	A001178625	SOLO DANOS	CHOQUE
427534	A001183441	SOLO DANOS	CHOQUE
427535	A001182787	SOLO DANOS	CHOQUE
427536	A001182616	SOLO DANOS	CHOQUE
427537	A001178176	SOLO DANOS	CHOQUE
427538	A001178917	SOLO DANOS	CHOQUE
427539	A001178550	SOLO DANOS	CHOQUE
427540	A001234714	CON HERIDOS	CHOQUE
427541	A001233953	CON HERIDOS	CAIDA DE OCUPANTE
427542	A001234754	SOLO DANOS	CHOQUE
427543	A001234502	CON HERIDOS	CHOQUE
427544	A001235475	CON HERIDOS	ATROPELLO
427545	A001234384	SOLO DANOS	CHOQUE
427546	A001234849	SOLO DANOS	CHOQUE
427547	A001233738	SOLO DANOS	CHOQUE
427548	A001234463	SOLO DANOS	CHOQUE
427549	A001234195	SOLO DANOS	CHOQUE
427550	A001234480	SOLO DANOS	CHOQUE
427551	A001234828	CON HERIDOS	ATROPELLO
427552	A001233413	CON HERIDOS	VOLCAMIENTO
427553	A001236127	CON HERIDOS	CHOQUE
427554	A001235383	SOLO DANOS	CHOQUE
427555	A001234872	SOLO DANOS	CHOQUE
427556	A001234907	CON HERIDOS	ATROPELLO
427557	A001235026	SOLO DANOS	CHOQUE
427558	A001235500	CON HERIDOS	CHOQUE
427559	A001234865	SOLO DANOS	CHOQUE
427560	A001235414	CON HERIDOS	VOLCAMIENTO
427561	A001235891	CON HERIDOS	CHOQUE
427562	A001233792	SOLO DANOS	CHOQUE
427563	A001235144	SOLO DANOS	CHOQUE
427564	A001234219	SOLO DANOS	CHOQUE
427565	A001235589	CON HERIDOS	ATROPELLO
427566	A001234833	SOLO DANOS	CHOQUE
427567	A001234887	SOLO DANOS	CHOQUE
427568	A001234930	SOLO DANOS	CHOQUE
427569	A001235715	SOLO DANOS	CHOQUE
427570	A001234883	SOLO DANOS	CHOQUE
427571	A001234103	CON HERIDOS	CHOQUE
427572	A001234659	SOLO DANOS	CHOQUE
427573	A001235072	SOLO DANOS	CHOQUE
427574	A001235611	CON HERIDOS	CHOQUE
427575	A001235348	SOLO DANOS	CHOQUE
427576	A001234884	SOLO DANOS	CHOQUE
427577	A001232110	CON MUERTOS	CHOQUE
427578	A001233875	CON HERIDOS	CHOQUE
427579	A001234742	SOLO DANOS	CHOQUE
427585	A001178123	CON HERIDOS	CHOQUE
427588	A001176588	CON HERIDOS	ATROPELLO
427589	A001133683	CON HERIDOS	ATROPELLO
427590	A001178571	CON HERIDOS	CHOQUE
427596	A001127916	CON HERIDOS	CHOQUE
427602	A001128278	SOLO DANOS	CHOQUE
427609	A001135655	SOLO DANOS	CHOQUE
427622	A001181527	CON HERIDOS	CHOQUE
427623	A001181766	CON HERIDOS	CHOQUE
427624	A001180108	CON HERIDOS	CHOQUE
