"OBJECTID";"FECHA_OCURRENCIA_ACC";"ANO_OCURRENCIA_ACC";"FORMULARIO";"CLASE_ACC"
400054;"2020/03/06 00:00:00+00";2020;"A001135665";"ATROPELLO"
400055;"2020/03/08 00:00:00+00";2020;"A001135848";"VOLCAMIENTO"
400056;"2020/03/06 00:00:00+00";2020;"A001135416";"ATROPELLO"
400057;"2020/03/07 00:00:00+00";2020;"A001135272";"ATROPELLO"
400058;"2020/03/06 00:00:00+00";2020;"A001135487";"CHOQUE"
400059;"2020/03/07 00:00:00+00";2020;"A001135459";"CHOQUE"
400060;"2020/03/07 00:00:00+00";2020;"A001135126";"CHOQUE"
400061;"2020/03/08 00:00:00+00";2020;"A001135925";"CHOQUE"
400062;"2020/03/07 00:00:00+00";2020;"A001135968";"CHOQUE"
400063;"2020/03/06 00:00:00+00";2020;"A001134638";"CAIDA DE OCUPANTE"
400064;"2020/03/07 00:00:00+00";2020;"A001135460";"ATROPELLO"
400065;"2020/03/08 00:00:00+00";2020;"A001135853";"ATROPELLO"
400194;"2020/01/19 00:00:00+00";2020;"A001130803";"CHOQUE"
400195;"2020/01/17 00:00:00+00";2020;"A001130749";"CHOQUE"
400196;"2020/01/19 00:00:00+00";2020;"A001129707";"CHOQUE"
400197;"2020/01/18 00:00:00+00";2020;"A001130567";"CHOQUE"
400198;"2020/01/21 00:00:00+00";2020;"A001131086";"CHOQUE"
400199;"2020/01/21 00:00:00+00";2020;"A001130329";"CHOQUE"
400200;"2020/01/21 00:00:00+00";2020;"A001130851";"CHOQUE"
400201;"2020/01/19 00:00:00+00";2020;"A001130627";"CHOQUE"
400202;"2020/01/21 00:00:00+00";2020;"A001130770";"CHOQUE"
400203;"2020/01/19 00:00:00+00";2020;"A001129823";"CHOQUE"
400204;"2020/01/21 00:00:00+00";2020;"A001131210";"CHOQUE"
400205;"2020/01/27 00:00:00+00";2020;"A001131468";"CHOQUE"
400206;"2020/01/26 00:00:00+00";2020;"A001131743";"CHOQUE"
400207;"2020/01/26 00:00:00+00";2020;"A001131619";"CHOQUE"
400208;"2020/01/27 00:00:00+00";2020;"A001131257";"CHOQUE"
400209;"2020/01/27 00:00:00+00";2020;"A001131276";"CHOQUE"
400210;"2020/01/27 00:00:00+00";2020;"A001131934";"CHOQUE"
400211;"2020/01/25 00:00:00+00";2020;"A001131868";"CHOQUE"
400212;"2020/01/25 00:00:00+00";2020;"A001131574";"CHOQUE"
400213;"2020/01/25 00:00:00+00";2020;"A001131976";"CHOQUE"
400214;"2020/01/25 00:00:00+00";2020;"A001131712";"CHOQUE"
400215;"2020/01/26 00:00:00+00";2020;"A001131936";"CHOQUE"
400216;"2020/01/25 00:00:00+00";2020;"A001130286";"CHOQUE"
400217;"2020/01/27 00:00:00+00";2020;"A001130929";"CHOQUE"
400218;"2020/01/27 00:00:00+00";2020;"A001132068";"ATROPELLO"
400219;"2020/01/26 00:00:00+00";2020;"A001131912";"CHOQUE"
400220;"2020/01/26 00:00:00+00";2020;"A001131803";"CHOQUE"
400221;"2020/01/26 00:00:00+00";2020;"A001130246";"CHOQUE"
400222;"2020/01/26 00:00:00+00";2020;"A001131959";"CHOQUE"
400223;"2020/01/27 00:00:00+00";2020;"A001131698";"CHOQUE"
400224;"2020/01/27 00:00:00+00";2020;"A001131338";"VOLCAMIENTO"
400225;"2020/01/27 00:00:00+00";2020;"A001130810";"ATROPELLO"
400226;"2020/01/27 00:00:00+00";2020;"A001130960";"ATROPELLO"
400227;"2020/01/25 00:00:00+00";2020;"A001131570";"VOLCAMIENTO"
400228;"2020/01/26 00:00:00+00";2020;"A001130482";"CHOQUE"
400229;"2020/01/26 00:00:00+00";2020;"A001131993";"CHOQUE"
400230;"2020/01/26 00:00:00+00";2020;"A001131870";"CHOQUE"
400231;"2020/01/27 00:00:00+00";2020;"A001131554";"CHOQUE"
400232;"2020/01/27 00:00:00+00";2020;"A001132038";"CHOQUE"
400233;"2020/01/27 00:00:00+00";2020;"A001132023";"CHOQUE"
400234;"2020/01/27 00:00:00+00";2020;"A001131590";"CHOQUE"
400235;"2020/01/27 00:00:00+00";2020;"A001132036";"CHOQUE"
400236;"2020/01/27 00:00:00+00";2020;"A001131386";"CHOQUE"
400237;"2020/01/27 00:00:00+00";2020;"A001131457";"CHOQUE"
400238;"2020/01/27 00:00:00+00";2020;"A001131281";"CHOQUE"
400249;"2020/03/18 00:00:00+00";2020;"A001133954";"CHOQUE"
400251;"2020/01/15 00:00:00+00";2020;"A001131067";"CHOQUE"
400264;"2020/03/17 00:00:00+00";2020;"A001134939";"CHOQUE"
400273;"2020/03/13 00:00:00+00";2020;"A001136315";"CHOQUE"
400274;"2020/02/04 00:00:00+00";2020;"A001132781";"CHOQUE"
400499;"2020/01/01 00:00:00+00";2020;"A001127014";"VOLCAMIENTO"
400648;"2020/02/05 00:00:00+00";2020;"A001131831";"CHOQUE"
400649;"2020/02/06 00:00:00+00";2020;"A001133105";"CHOQUE"
400650;"2020/02/05 00:00:00+00";2020;"A001131240";"CHOQUE"
400651;"2020/02/05 00:00:00+00";2020;"A001131822";"CHOQUE"
400652;"2020/02/05 00:00:00+00";2020;"A001133104";"CHOQUE"
400653;"2020/02/04 00:00:00+00";2020;"A001132726";"CHOQUE"
400654;"2020/02/05 00:00:00+00";2020;"A001131967";"CHOQUE"
400655;"2020/02/04 00:00:00+00";2020;"A001132560";"CHOQUE"
400656;"2020/01/30 00:00:00+00";2020;"A001133021";"CHOQUE"
400657;"2020/02/04 00:00:00+00";2020;"A001130599";"CHOQUE"
400658;"2020/02/04 00:00:00+00";2020;"A001131955";"CHOQUE"
400659;"2020/02/04 00:00:00+00";2020;"A001131911";"CHOQUE"
400660;"2020/02/04 00:00:00+00";2020;"A001130794";"CHOQUE"
400661;"2020/02/04 00:00:00+00";2020;"A001130805";"CHOQUE"
400662;"2020/02/04 00:00:00+00";2020;"A001131943";"CHOQUE"
400663;"2020/02/04 00:00:00+00";2020;"A001132775";"CHOQUE"
400664;"2020/02/04 00:00:00+00";2020;"A001132548";"CHOQUE"
400665;"2020/02/04 00:00:00+00";2020;"A001129742";"CHOQUE"
400666;"2020/02/04 00:00:00+00";2020;"A001132436";"CHOQUE"
400667;"2020/02/04 00:00:00+00";2020;"A001132465";"CHOQUE"
400668;"2020/02/05 00:00:00+00";2020;"A001132887";"CHOQUE"
400669;"2020/02/05 00:00:00+00";2020;"A001132885";"CHOQUE"
400670;"2020/02/05 00:00:00+00";2020;"A001133073";"CHOQUE"
400671;"2020/02/04 00:00:00+00";2020;"A001131904";"CHOQUE"
400672;"2020/02/05 00:00:00+00";2020;"A001130015";"CHOQUE"
400673;"2020/02/03 00:00:00+00";2020;"A001132018";"CHOQUE"
400674;"2020/02/03 00:00:00+00";2020;"A001132772";"CHOQUE"
400675;"2020/02/03 00:00:00+00";2020;"A001132140";"CHOQUE"
400676;"2020/02/03 00:00:00+00";2020;"A001130931";"CHOQUE"
400677;"2020/02/02 00:00:00+00";2020;"A001132695";"VOLCAMIENTO"
400678;"2020/02/04 00:00:00+00";2020;"A001132786";"CHOQUE"
400679;"2020/02/05 00:00:00+00";2020;"A001131308";"CHOQUE"
400680;"2020/02/05 00:00:00+00";2020;"A001133081";"CHOQUE"
400681;"2020/02/05 00:00:00+00";2020;"A001131596";"CHOQUE"
400682;"2020/02/05 00:00:00+00";2020;"A001131876";"CHOQUE"
400683;"2020/02/10 00:00:00+00";2020;"A001131216";"ATROPELLO"
400684;"2020/02/06 00:00:00+00";2020;"A001132268";"CHOQUE"
400685;"2020/02/07 00:00:00+00";2020;"A001132201";"CHOQUE"
400686;"2020/02/07 00:00:00+00";2020;"A001131309";"CHOQUE"
400687;"2020/02/07 00:00:00+00";2020;"A001133149";"CHOQUE"
400688;"2020/02/07 00:00:00+00";2020;"A001131987";"CHOQUE"
400689;"2020/02/07 00:00:00+00";2020;"A001133194";"CHOQUE"
400690;"2020/02/07 00:00:00+00";2020;"A001132777";"CHOQUE"
400691;"2020/02/09 00:00:00+00";2020;"A001133169";"CHOQUE"
400863;"2020/01/25 00:00:00+00";2020;"A001131166";"VOLCAMIENTO"
400864;"2020/01/25 00:00:00+00";2020;"A001131083";"CHOQUE"
400865;"2020/01/26 00:00:00+00";2020;"A001131944";"CHOQUE"
400866;"2020/01/25 00:00:00+00";2020;"A001131891";"CHOQUE"
400867;"2020/01/26 00:00:00+00";2020;"A001130954";"CHOQUE"
400868;"2020/01/26 00:00:00+00";2020;"A001131042";"CHOQUE"
400869;"2020/01/26 00:00:00+00";2020;"A001131642";"CHOQUE"
400870;"2020/01/26 00:00:00+00";2020;"A001131888";"CHOQUE"
400871;"2020/01/26 00:00:00+00";2020;"A001131977";"CHOQUE"
400872;"2020/01/26 00:00:00+00";2020;"A001131239";"CHOQUE"
400873;"2020/01/18 00:00:00+00";2020;"A001130773";"CHOQUE"
400874;"2020/01/26 00:00:00+00";2020;"A001131294";"CHOQUE"
400875;"2020/01/26 00:00:00+00";2020;"A001131624";"CHOQUE"
400876;"2020/01/27 00:00:00+00";2020;"A001131477";"CHOQUE"
400877;"2020/01/27 00:00:00+00";2020;"A001132035";"CHOQUE"
400878;"2020/01/27 00:00:00+00";2020;"A001131043";"CHOQUE"
400879;"2020/01/27 00:00:00+00";2020;"A001131259";"CHOQUE"
400880;"2020/01/27 00:00:00+00";2020;"A001130219";"CHOQUE"
400881;"2020/01/27 00:00:00+00";2020;"A001130696";"CHOQUE"
400882;"2020/01/27 00:00:00+00";2020;"A001131597";"CHOQUE"
400883;"2020/01/25 00:00:00+00";2020;"A001131035";"CHOQUE"
400884;"2020/01/25 00:00:00+00";2020;"A001131161";"VOLCAMIENTO"
400885;"2020/01/25 00:00:00+00";2020;"A001130160";"CHOQUE"
400886;"2020/01/25 00:00:00+00";2020;"A001131548";"CHOQUE"
400887;"2020/01/26 00:00:00+00";2020;"A001131207";"CHOQUE"
400888;"2020/01/25 00:00:00+00";2020;"A001131171";"CHOQUE"
400889;"2020/01/27 00:00:00+00";2020;"A001131687";"CHOQUE"
400890;"2020/01/27 00:00:00+00";2020;"A001131119";"CHOQUE"
400891;"2020/01/27 00:00:00+00";2020;"A001056734";"CHOQUE"
400892;"2020/01/08 00:00:00+00";2020;"A001127435";"CHOQUE"
400893;"2020/01/27 00:00:00+00";2020;"A001127537";"CHOQUE"
400894;"2020/01/27 00:00:00+00";2020;"A001131568";"CHOQUE"
400895;"2020/01/26 00:00:00+00";2020;"A001131632";"CHOQUE"
400896;"2020/01/27 00:00:00+00";2020;"A001132062";"CHOQUE"
400897;"2020/01/27 00:00:00+00";2020;"A001127534";"CHOQUE"
400898;"2020/01/27 00:00:00+00";2020;"A001132024";"CHOQUE"
400899;"2020/01/27 00:00:00+00";2020;"A001130020";"VOLCAMIENTO"
400900;"2020/01/27 00:00:00+00";2020;"A001131571";"ATROPELLO"
400901;"2020/01/27 00:00:00+00";2020;"A001131501";"CHOQUE"
400902;"2020/01/26 00:00:00+00";2020;"A001131800";"ATROPELLO"
400903;"2020/01/27 00:00:00+00";2020;"A001131490";"ATROPELLO"
400904;"2020/01/26 00:00:00+00";2020;"A001131071";"CHOQUE"
400905;"2020/01/26 00:00:00+00";2020;"A001131549";"CHOQUE"
400906;"2020/01/26 00:00:00+00";2020;"A001131992";"CHOQUE"
400910;"2020/03/03 00:00:00+00";2020;"A001135141";"CHOQUE"
400931;"2020/02/29 00:00:00+00";2020;"A001135299";"CHOQUE"
400939;"2020/02/08 00:00:00+00";2020;"A001131750";"CHOQUE"
400940;"2020/01/22 00:00:00+00";2020;"A001131107";"CHOQUE"
400942;"2020/01/18 00:00:00+00";2020;"A001130402";"CHOQUE"
400943;"2020/02/25 00:00:00+00";2020;"A001134648";"ATROPELLO"
400944;"2020/01/25 00:00:00+00";2020;"A001131798";"CHOQUE"
400946;"2020/03/11 00:00:00+00";2020;"A001135434";"CHOQUE"
400947;"2020/01/15 00:00:00+00";2020;"A001130613";"CHOQUE"
400950;"2020/01/22 00:00:00+00";2020;"A001131820";"CHOQUE"
401156;"2020/01/01 00:00:00+00";2020;"A001129997";"CHOQUE"
401166;"2020/01/03 00:00:00+00";2020;"A001130114";"CHOQUE"
401169;"2020/01/05 00:00:00+00";2020;"A001129065";"CHOQUE"
401179;"2020/01/11 00:00:00+00";2020;"A001130598";"CHOQUE"
401181;"2020/01/09 00:00:00+00";2020;"A001129123";"ATROPELLO"
401320;"2020/02/08 00:00:00+00";2020;"A001133203";"CHOQUE"
401321;"2020/02/07 00:00:00+00";2020;"A001132118";"CHOQUE"
401322;"2020/02/09 00:00:00+00";2020;"A001132288";"CHOQUE"
401323;"2020/02/05 00:00:00+00";2020;"A001131813";"CHOQUE"
401324;"2020/02/06 00:00:00+00";2020;"A001132818";"CHOQUE"
401325;"2020/02/09 00:00:00+00";2020;"A001133178";"CHOQUE"
401326;"2020/02/06 00:00:00+00";2020;"A001132438";"CHOQUE"
401327;"2020/02/08 00:00:00+00";2020;"A001132590";"CHOQUE"
401328;"2020/02/08 00:00:00+00";2020;"A001133121";"ATROPELLO"
401329;"2020/02/04 00:00:00+00";2020;"A001133012";"CHOQUE"
401330;"2020/02/06 00:00:00+00";2020;"A001133056";"CHOQUE"
401331;"2020/02/07 00:00:00+00";2020;"A001133172";"CHOQUE"
401332;"2020/02/08 00:00:00+00";2020;"A001132958";"CAIDA DE OCUPANTE"
401333;"2020/02/09 00:00:00+00";2020;"A001132358";"ATROPELLO"
401334;"2020/02/07 00:00:00+00";2020;"A001132356";"CHOQUE"
401335;"2020/02/08 00:00:00+00";2020;"A001132812";"CHOQUE"
401336;"2020/02/09 00:00:00+00";2020;"A001133266";"CHOQUE"
401337;"2020/02/07 00:00:00+00";2020;"A001132883";"CHOQUE"
401338;"2020/02/09 00:00:00+00";2020;"A001132815";"CHOQUE"
401339;"2020/02/09 00:00:00+00";2020;"A001133128";"CHOQUE"
401340;"2020/02/09 00:00:00+00";2020;"A001133292";"CHOQUE"
401341;"2020/02/09 00:00:00+00";2020;"A001132965";"CHOQUE"
401342;"2020/02/08 00:00:00+00";2020;"A001132871";"CHOQUE"
401343;"2020/01/10 00:00:00+00";2020;"A001127517";"CHOQUE"
401344;"2020/01/10 00:00:00+00";2020;"A001127497";"CHOQUE"
401345;"2020/02/12 00:00:00+00";2020;"A001133092";"ATROPELLO"
401346;"2020/02/13 00:00:00+00";2020;"A001133192";"CAIDA DE OCUPANTE"
401347;"2020/02/12 00:00:00+00";2020;"A001133286";"CHOQUE"
401348;"2020/01/12 00:00:00+00";2020;"A001131771";"CHOQUE"
401349;"2020/02/12 00:00:00+00";2020;"A001133191";"CHOQUE"
401350;"2020/02/12 00:00:00+00";2020;"A001132327";"VOLCAMIENTO"
401351;"2020/02/12 00:00:00+00";2020;"A001133311";"VOLCAMIENTO"
401352;"2020/02/09 00:00:00+00";2020;"A001133189";"CHOQUE"
401353;"2020/02/11 00:00:00+00";2020;"A001132046";"CHOQUE"
401354;"2020/02/13 00:00:00+00";2020;"A001133752";"CHOQUE"
401355;"2020/02/11 00:00:00+00";2020;"A001132359";"CHOQUE"
401356;"2020/02/11 00:00:00+00";2020;"A001132969";"CHOQUE"
401357;"2020/02/11 00:00:00+00";2020;"A001133394";"CHOQUE"
401358;"2020/02/12 00:00:00+00";2020;"A001132729";"CHOQUE"
401359;"2020/02/12 00:00:00+00";2020;"A001133071";"CHOQUE"
401360;"2020/02/12 00:00:00+00";2020;"A001132961";"CHOQUE"
401361;"2020/02/12 00:00:00+00";2020;"A001133601";"CHOQUE"
401362;"2020/02/12 00:00:00+00";2020;"A001132971";"CHOQUE"
401363;"2020/02/12 00:00:00+00";2020;"A001132895";"CHOQUE"
401387;"2020/03/06 00:00:00+00";2020;"A001135641";"CAIDA DE OCUPANTE"
401388;"2020/03/07 00:00:00+00";2020;"A001135939";"CHOQUE"
401389;"2020/03/08 00:00:00+00";2020;"A001135127";"CHOQUE"
401390;"2020/03/05 00:00:00+00";2020;"A001135632";"ATROPELLO"
401391;"2020/03/06 00:00:00+00";2020;"A001135514";"ATROPELLO"
401392;"2020/03/06 00:00:00+00";2020;"A001135508";"CHOQUE"
401393;"2020/03/05 00:00:00+00";2020;"A001135739";"ATROPELLO"
401394;"2020/03/05 00:00:00+00";2020;"A001135561";"ATROPELLO"
401395;"2020/03/05 00:00:00+00";2020;"A001134320";"ATROPELLO"
401396;"2020/03/05 00:00:00+00";2020;"A001135145";"CHOQUE"
401397;"2020/03/05 00:00:00+00";2020;"A001135734";"CHOQUE"
401398;"2020/03/05 00:00:00+00";2020;"A001132524";"CHOQUE"
401399;"2020/03/07 00:00:00+00";2020;"A001135273";"CHOQUE"
401400;"2020/03/07 00:00:00+00";2020;"A001131972";"ATROPELLO"
401401;"2020/03/06 00:00:00+00";2020;"A001135118";"CHOQUE"
401402;"2020/03/08 00:00:00+00";2020;"A001135951";"CHOQUE"
401403;"2020/03/07 00:00:00+00";2020;"A001135600";"CHOQUE"
401404;"2020/03/06 00:00:00+00";2020;"A001131785";"CHOQUE"
401405;"2020/03/08 00:00:00+00";2020;"A001135128";"CHOQUE"
401406;"2020/03/07 00:00:00+00";2020;"A001133907";"CHOQUE"
401407;"2020/03/06 00:00:00+00";2020;"A001135498";"CHOQUE"
401540;"2020/01/26 00:00:00+00";2020;"A001131885";"CHOQUE"
401541;"2020/01/27 00:00:00+00";2020;"A001130522";"CHOQUE"
401542;"2020/01/26 00:00:00+00";2020;"A001131883";"CHOQUE"
401543;"2020/01/27 00:00:00+00";2020;"A001132010";"CHOQUE"
401544;"2020/01/27 00:00:00+00";2020;"A001131960";"CHOQUE"
401545;"2020/01/27 00:00:00+00";2020;"A001131941";"CHOQUE"
401546;"2020/01/25 00:00:00+00";2020;"A001131459";"CHOQUE"
401547;"2020/01/27 00:00:00+00";2020;"A001131728";"CHOQUE"
401548;"2020/01/27 00:00:00+00";2020;"A001131142";"CHOQUE"
401549;"2020/01/27 00:00:00+00";2020;"A001131995";"CHOQUE"
401550;"2020/01/27 00:00:00+00";2020;"A001131933";"CHOQUE"
401551;"2020/01/27 00:00:00+00";2020;"A001132149";"CHOQUE"
401552;"2020/01/27 00:00:00+00";2020;"A001131701";"CHOQUE"
401553;"2020/01/27 00:00:00+00";2020;"A001130548";"CHOQUE"
401554;"2020/03/03 00:00:00+00";2020;"A001135033";"CHOQUE"
401555;"2020/03/03 00:00:00+00";2020;"A001135034";"CHOQUE"
401556;"2020/03/04 00:00:00+00";2020;"A001135137";"CHOQUE"
401557;"2020/03/14 00:00:00+00";2020;"A001136029";"CHOQUE"
401558;"2020/03/13 00:00:00+00";2020;"A001135869";"CHOQUE"
401559;"2020/02/14 00:00:00+00";2020;"A001135959";"CHOQUE"
401560;"2020/03/14 00:00:00+00";2020;"A001134487";"CHOQUE"
401561;"2020/03/14 00:00:00+00";2020;"A001136152";"CHOQUE"
401562;"2020/03/14 00:00:00+00";2020;"A001135294";"CHOQUE"
401563;"2020/03/12 00:00:00+00";2020;"A001135850";"CHOQUE"
401564;"2020/03/14 00:00:00+00";2020;"A001135804";"CHOQUE"
401565;"2020/03/14 00:00:00+00";2020;"A001136435";"CHOQUE"
401566;"2020/03/14 00:00:00+00";2020;"A001135049";"CHOQUE"
401567;"2020/03/14 00:00:00+00";2020;"A001136410";"CHOQUE"
401568;"2020/03/15 00:00:00+00";2020;"A001136162";"CHOQUE"
401569;"2020/03/13 00:00:00+00";2020;"A001136087";"CHOQUE"
401570;"2020/03/14 00:00:00+00";2020;"A001136001";"CHOQUE"
401571;"2020/03/13 00:00:00+00";2020;"A001136555";"ATROPELLO"
401572;"2020/03/13 00:00:00+00";2020;"A001136256";"ATROPELLO"
401573;"2020/03/13 00:00:00+00";2020;"A001133287";"ATROPELLO"
401574;"2020/03/13 00:00:00+00";2020;"A001136614";"CHOQUE"
401575;"2020/03/15 00:00:00+00";2020;"A001134938";"CHOQUE"
401576;"2020/03/13 00:00:00+00";2020;"A001135450";"CHOQUE"
401577;"2020/02/03 00:00:00+00";2020;"A001135456";"CHOQUE"
401578;"2020/03/10 00:00:00+00";2020;"A001135653";"CHOQUE"
401579;"2020/03/12 00:00:00+00";2020;"A001135892";"CHOQUE"
401580;"2020/03/15 00:00:00+00";2020;"A001136132";"CHOQUE"
401581;"2020/03/13 00:00:00+00";2020;"A001134727";"CHOQUE"
401582;"2020/03/12 00:00:00+00";2020;"A001134315";"CHOQUE"
401583;"2020/03/14 00:00:00+00";2020;"A001136692";"CHOQUE"
401586;"2020/01/26 00:00:00+00";2020;"A001131742";"CHOQUE"
401587;"2020/02/07 00:00:00+00";2020;"A001131715";"CHOQUE"
401589;"2020/02/26 00:00:00+00";2020;"A001134966";"ATROPELLO"
401592;"2020/02/21 00:00:00+00";2020;"A001134100";"CHOQUE"
401593;"2020/01/27 00:00:00+00";2020;"A001131275";"CHOQUE"
401596;"2020/02/06 00:00:00+00";2020;"A001132931";"CAIDA DE OCUPANTE"
401599;"2020/02/29 00:00:00+00";2020;"A001135288";"CHOQUE"
401601;"2020/01/22 00:00:00+00";2020;"A001131583";"CHOQUE"
401609;"2020/02/14 00:00:00+00";2020;"A001133054";"CHOQUE"
401616;"2020/01/24 00:00:00+00";2020;"A001131077";"CHOQUE"
401831;"2020/01/09 00:00:00+00";2020;"A001130226";"CHOQUE"
401834;"2020/01/10 00:00:00+00";2020;"A001129730";"CHOQUE"
401842;"2020/01/04 00:00:00+00";2020;"A001130243";"CHOQUE"
401855;"2020/01/03 00:00:00+00";2020;"A001130107";"ATROPELLO"
401857;"2020/01/09 00:00:00+00";2020;"A001130467";"CHOQUE"
401988;"2020/02/12 00:00:00+00";2020;"A001133722";"CHOQUE"
401989;"2020/02/12 00:00:00+00";2020;"A001133220";"CHOQUE"
401990;"2020/02/13 00:00:00+00";2020;"A001133751";"CHOQUE"
401991;"2020/02/13 00:00:00+00";2020;"A001132851";"CHOQUE"
401992;"2020/02/13 00:00:00+00";2020;"A001133570";"ATROPELLO"
401993;"2020/02/13 00:00:00+00";2020;"A001132451";"ATROPELLO"
401994;"2020/02/12 00:00:00+00";2020;"A001133293";"CHOQUE"
401995;"2020/02/12 00:00:00+00";2020;"A001133530";"CHOQUE"
401996;"2020/02/12 00:00:00+00";2020;"A001132703";"CHOQUE"
401997;"2020/02/12 00:00:00+00";2020;"A001133697";"CHOQUE"
401998;"2020/02/11 00:00:00+00";2020;"A001133250";"CHOQUE"
401999;"2020/02/12 00:00:00+00";2020;"A001133749";"CHOQUE"
402000;"2020/02/07 00:00:00+00";2020;"A001132803";"CHOQUE"
402001;"2020/02/13 00:00:00+00";2020;"A001133777";"CHOQUE"
402002;"2020/02/12 00:00:00+00";2020;"A001132776";"CHOQUE"
402003;"2020/02/11 00:00:00+00";2020;"A001133020";"CHOQUE"
402004;"2020/02/12 00:00:00+00";2020;"A001132793";"CHOQUE"
402005;"2020/02/12 00:00:00+00";2020;"A001132759";"CHOQUE"
402006;"2020/02/12 00:00:00+00";2020;"A001133551";"CHOQUE"
402007;"2020/02/13 00:00:00+00";2020;"A001133238";"CHOQUE"
402008;"2020/02/12 00:00:00+00";2020;"A001133742";"CHOQUE"
402009;"2020/02/12 00:00:00+00";2020;"A001133382";"ATROPELLO"
402010;"2020/02/12 00:00:00+00";2020;"A001132229";"CHOQUE"
402011;"2020/02/13 00:00:00+00";2020;"A001132698";"CHOQUE"
402012;"2020/02/13 00:00:00+00";2020;"A001133694";"CHOQUE"
402013;"2020/02/13 00:00:00+00";2020;"A001133649";"CHOQUE"
402014;"2020/02/11 00:00:00+00";2020;"A001133251";"CHOQUE"
402015;"2020/02/13 00:00:00+00";2020;"A001132829";"ATROPELLO"
402016;"2020/02/13 00:00:00+00";2020;"A001132863";"ATROPELLO"
402017;"2020/02/13 00:00:00+00";2020;"A001133332";"ATROPELLO"
402018;"2020/02/12 00:00:00+00";2020;"A001133119";"CHOQUE"
402019;"2020/02/12 00:00:00+00";2020;"A001133552";"CHOQUE"
402020;"2020/02/12 00:00:00+00";2020;"A001133120";"CHOQUE"
402021;"2020/02/12 00:00:00+00";2020;"A001132792";"CHOQUE"
402022;"2020/02/12 00:00:00+00";2020;"A001132927";"ATROPELLO"
402023;"2020/02/11 00:00:00+00";2020;"A001132789";"CHOQUE"
402024;"2020/02/12 00:00:00+00";2020;"A001133187";"CHOQUE"
402025;"2020/02/12 00:00:00+00";2020;"A001132535";"CHOQUE"
402026;"2020/02/12 00:00:00+00";2020;"A001133747";"CHOQUE"
402027;"2020/02/12 00:00:00+00";2020;"A001133529";"CHOQUE"
402028;"2020/02/12 00:00:00+00";2020;"A001133030";"CHOQUE"
402029;"2020/02/12 00:00:00+00";2020;"A001133312";"CHOQUE"
402030;"2020/02/09 00:00:00+00";2020;"A001133099";"CHOQUE"
402031;"2020/02/13 00:00:00+00";2020;"A001133514";"CHOQUE"
402032;"2020/03/05 00:00:00+00";2020;"A001135742";"CHOQUE"
402033;"2020/03/06 00:00:00+00";2020;"A001134072";"CHOQUE"
402034;"2020/03/06 00:00:00+00";2020;"A001135824";"CHOQUE"
402035;"2020/03/08 00:00:00+00";2020;"A001135969";"CHOQUE"
402036;"2020/03/09 00:00:00+00";2020;"A001135907";"CHOQUE"
402037;"2020/03/06 00:00:00+00";2020;"A001134892";"CHOQUE"
402038;"2020/03/04 00:00:00+00";2020;"A001134373";"CHOQUE"
402039;"2020/03/06 00:00:00+00";2020;"A001135463";"CHOQUE"
402040;"2020/03/06 00:00:00+00";2020;"A001135467";"CHOQUE"
402041;"2020/03/05 00:00:00+00";2020;"A001135024";"CHOQUE"
402042;"2020/02/06 00:00:00+00";2020;"A001135270";"CHOQUE"
402043;"2020/03/06 00:00:00+00";2020;"A001134105";"CHOQUE"
402044;"2020/03/06 00:00:00+00";2020;"A001135704";"CHOQUE"
402045;"2020/03/07 00:00:00+00";2020;"A001135812";"CHOQUE"
402046;"2020/03/07 00:00:00+00";2020;"A001135001";"CHOQUE"
402047;"2020/03/06 00:00:00+00";2020;"A001135444";"CHOQUE"
402048;"2020/03/09 00:00:00+00";2020;"A001134916";"CHOQUE"
402049;"2020/03/09 00:00:00+00";2020;"A001135860";"CHOQUE"
402050;"2020/03/09 00:00:00+00";2020;"A001136101";"CHOQUE"
402051;"2020/03/09 00:00:00+00";2020;"A001136044";"CHOQUE"
402052;"2020/03/06 00:00:00+00";2020;"A001136021";"CHOQUE"
402053;"2020/03/06 00:00:00+00";2020;"A001135985";"CHOQUE"
402054;"2020/03/06 00:00:00+00";2020;"A001135684";"CHOQUE"
402055;"2020/03/06 00:00:00+00";2020;"A001135567";"CHOQUE"
402056;"2020/03/06 00:00:00+00";2020;"A001135258";"CHOQUE"
402057;"2020/03/07 00:00:00+00";2020;"A001135256";"CHOQUE"
402058;"2020/03/06 00:00:00+00";2020;"A001134835";"CHOQUE"
402059;"2020/03/06 00:00:00+00";2020;"A001135766";"CHOQUE"
402060;"2020/03/07 00:00:00+00";2020;"A001135493";"CHOQUE"
402061;"2020/03/09 00:00:00+00";2020;"A001135534";"CHOQUE"
402062;"2020/03/09 00:00:00+00";2020;"A001136102";"CHOQUE"
402063;"2020/03/06 00:00:00+00";2020;"A001135287";"CHOQUE"
402064;"2020/03/05 00:00:00+00";2020;"A001135768";"CHOQUE"
402065;"2020/03/04 00:00:00+00";2020;"A001135222";"CHOQUE"
402066;"2020/03/06 00:00:00+00";2020;"A001134590";"CHOQUE"
402067;"2020/03/09 00:00:00+00";2020;"A001135080";"CHOQUE"
402068;"2020/03/08 00:00:00+00";2020;"A001136089";"CHOQUE"
402069;"2020/03/06 00:00:00+00";2020;"A001135417";"CHOQUE"
402070;"2020/03/08 00:00:00+00";2020;"A001135107";"CHOQUE"
